epochs,train_loss,val_loss
96,0.018686231638166063,0.019395877694149546
97,0.01871211896559425,0.019299686593056167
98,0.018700725375077665,0.019368213290902103
99,0.018720185961525745,0.019565898405596756
100,0.018663167436831815,0.019572498704461327
101,0.018698040853743835,0.01952815870956706
102,0.018631060363871348,0.01939011667268456
103,0.018663615691777106,0.01964661843312514
104,0.01858997602106397,0.019474371736521286
105,0.018639831890962025,0.019447173312756288
106,0.01861357569017782,0.020315099470956586
107,0.018571620292011252,0.019602148308557055
108,0.018584519830726245,0.01953075102390438
109,0.018534628820501556,0.020353964904159774
110,0.01855922943553436,0.019572269069322173
111,0.01856109226302206,0.01958076594450829
112,0.018487270145568963,0.019790289869336175
113,0.0184739969319857,0.019640852243264895
114,0.01844787813973221,0.019700501073268345
115,0.01846260483458036,0.019808656570228945
116,0.01839246977301155,0.01968589147389401
117,0.018417826288868257,0.020448547715546123
118,0.01837439537764742,0.020146680871416352
119,0.01836346030767128,0.019880501584972794
120,0.018340328878284743,0.020254488366062903
121,0.018332053796112576,0.02021047554414179
122,0.0182673027127761,0.019932915216277828
123,0.018260652147782323,0.02008214514851441
124,0.018231412950742897,0.020585533102236358
125,0.018204511126672533,0.02015299342093677
126,0.018168012494596125,0.02013874832976878
127,0.018148335247142308,0.02034451362521563
128,0.01810188615360321,0.020508997979777
129,0.01810941250180451,0.020346138252513395
130,0.018066252838991832,0.020151077714270476
131,0.018025251367906094,0.020563222655620293
132,0.018053118749256563,0.020706574950807386
133,0.017971412242891695,0.020599932120554634
134,0.017958688525210213,0.020208567584808965
135,0.01793014913694573,0.020454974309804256
136,0.017875831397934316,0.020338431593810703
137,0.017839626282022885,0.0208262956165567
138,0.017825138115035496,0.02126459032135306
139,0.017786210326956296,0.021506986307703625
140,0.017777647846975386,0.02083640151433032
141,0.017727450294212084,0.02090036068362492
142,0.017722700980136973,0.020694796291287572
143,0.01767623396804868,0.020555352004443972
144,0.01766005508651854,0.02047668326505299
145,0.01763492342374445,0.020657128236498474
146,0.017590671646182485,0.020908309085671664
147,0.017615279197362596,0.02085500734625182
148,0.01755744713305559,0.0208192188037862
149,0.01751973363297665,0.020981882164395574
150,0.0175157499146275,0.0214578696537915
151,0.01743978615959492,0.021273881433245205
152,0.01742132272031393,0.02079836781428792
153,0.017413568673659438,0.020755548455342197
154,0.017404974110607464,0.02097422973561116
155,0.01736285078720955,0.021521136356431905
156,0.017320436268262906,0.021822139170088788
157,0.017320234053078126,0.02125602096604826
158,0.01727204601900059,0.02098601405103436
159,0.017280318929503363,0.022057714148689154
160,0.01723197426263248,0.02202427547245402
161,0.017209712218619503,0.020840404201606426
162,0.017199343156396554,0.021222221163213966
163,0.017178847683777386,0.021021497002976754
164,0.01711946861293881,0.021369714066175848
165,0.01711215015710443,0.02133830935414314
166,0.017084207007340094,0.021148649389838573
167,0.01707433324601859,0.0209663894294893
168,0.017060567651580257,0.021534130196706056
169,0.016980065875725155,0.021028899819510047
170,0.016986066652992106,0.021214447298987756
171,0.01698332169121119,0.02132463949120771
172,0.016947965645820212,0.021268187344218276
173,0.016922016252683834,0.02128865425681273
174,0.016895888911164336,0.0211364945795688
175,0.016870072145283754,0.020888790106125738
176,0.01686370945003358,0.022082577003157987
177,0.016864552219656954,0.021790646551440685
178,0.016814472066762266,0.021502547980133253
179,0.016771937944302606,0.02136269944002261
180,0.016755789064635068,0.021365090286266947
181,0.01676247356158367,0.021883112282939675
182,0.016710557804881284,0.02135031954907237
183,0.016718136986312027,0.021527156878471516
184,0.01673361467139254,0.02164677615628637
185,0.01673434193941017,0.021478678771803605
186,0.016648554112009384,0.022143180667383064
187,0.0166421882607454,0.021347206380852635
188,0.016609282553785264,0.02155041096017548
189,0.016601422461828802,0.022198141372878327
190,0.01659438987810979,0.021921149211863684
191,0.016588599607672238,0.021791354050741674
192,0.01657561982464999,0.022148388127216197
193,0.01654732331871559,0.022169496540423585
194,0.016484184428217332,0.022091430117522605
195,0.016449122494981115,0.021582800356491585
196,0.0164843864926339,0.022894965373481308
197,0.016447307731792725,0.02187308192242594
198,0.016484899194615658,0.021433739255398487
199,0.01642536685038285,0.022052735738783143
200,0.016363192168548087,0.022996691331917906
201,0.01640431801895767,0.022070880192004268
202,0.01641200307772043,0.022223774128092646
203,0.016359064982202663,0.02165459764580834
204,0.01632876226092417,0.02216910186173519
205,0.01636921667875556,0.021865566353759462
206,0.016331114986954318,0.022004803847748104
207,0.016285591009601155,0.021856162103571056
208,0.01626500356472909,0.02194986201529039
209,0.016271980566177832,0.022168778688756087
210,0.016257311147465647,0.022137115820133807
211,0.016274613643171138,0.022202829166851956
212,0.016219877941887673,0.021683080551529274
213,0.01619245974457896,0.022172732983467426
214,0.01620432435239834,0.021899205005220378
215,0.016166002328537148,0.02218260835382042
216,0.016195301078211374,0.02258948039758682
217,0.016133301254922038,0.022333172243209857
218,0.016119930713070392,0.0224589383390228
219,0.016121271838624676,0.02316594644766026
220,0.01609418296847316,0.022123615267556275
221,0.016096503141925858,0.022440017555410658
222,0.016104338179645603,0.02174404289550775
223,0.01603812498563835,0.022425558385265252
224,0.01607356603718365,0.02426404120856904
225,0.016048414874514295,0.02292732285905296
226,0.016033746406754906,0.022225537309851936
227,0.016028599190675064,0.022991474237225036
228,0.01598665084259205,0.021935299195051453
229,0.016013955992275362,0.022132059554371183
230,0.015938379213712568,0.02199442750757332
231,0.015979859737945686,0.023555386798143983
232,0.015950137497359376,0.02259672245416923
233,0.01593400113914374,0.022320479613370373
234,0.015936729155589333,0.022412964880796592
235,0.015907134103877344,0.02483896163335114
236,0.015951152537981357,0.022515412049042748
237,0.01586233327280194,0.022096716305669836
238,0.01591094137525193,0.022534573648924364
239,0.015890984595840273,0.022626650037015784
240,0.015871921319252236,0.022398896711181806
241,0.015880063344529793,0.022730233561616554
242,0.015805196334348456,0.022505334538806532
243,0.0158529762267299,0.022469860077394637
244,0.015817471793644303,0.022950815976711458
245,0.015856387476351392,0.022765423436216254
246,0.015809841974128828,0.022580306935362796
247,0.015760919634902,0.022567339866162384
248,0.015774881540482354,0.023393189610199733
249,0.015787858743445606,0.02222668476885008
250,0.015775259861440075,0.02219081240593675
